ad_id,street_name,price,address,bedrooms,bathrooms,reception,link,subway_station,distance,efficient,average_epc_B,average_epc_C,average_epc_D,average_epc_E,average_epc_F,tube_line_Bakerloo,tube_line_Central,tube_line_Circle,tube_line_DLR,tube_line_District,tube_line_Hammersmith & City,tube_line_Jubilee,tube_line_Kew Gardens,tube_line_London Overground,tube_line_London Underground,tube_line_Metropolitan,tube_line_Northern,tube_line_Piccadilly,tube_line_Victoria,tube_line_nan
153405,Stanley Road,1349950.0,"Teddington, TW11",5,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-stanley-road-teddington-tw11/153405,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153405,Stanley Road,1349950.0,"Teddington, TW11",5,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-stanley-road-teddington-tw11/153405,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153405,Stanley Road,1349950.0,"Teddington, TW11",5,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-stanley-road-teddington-tw11/153405,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152931,Sidmouth Road,1990000.0,"Brondesbury, NW2",7,7,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-sidmouth-road-london-nw2/152931,Willesden Green,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98844,Buckingham Gate,1975000.0,"Westminster, SW1E",3,3,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-buckingham-gate-london-sw1e/98844,St.James's Park,0.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157746,Porchester Place,1950000.0,"Hyde Park, W2",5,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-porchester-place-london-w2/157746,Edgware Road,0.31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161493,Woodside,1950000.0,"Wimbledon, SW19",5,3,4,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-woodside-london-sw19/161493,District Wimbledon,0.16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146256,Brecknock Road,1900000.0,"Tufnell Park, N19",4,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-brecknock-road-london-n19/146256,Southeastern Leyton,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147827,North Mews,1900000.0,"Bloomsbury, WC1N",3,3,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-north-mews-london-wc1n/147827,Chancery Lane,0.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155214,Chestnut Avenue,1895000.0,"Hampton, TW12",6,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-chestnut-avenue-hampton-tw12/155214,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155971,Elystan Place,1895000.0,"Chelsea, SW3",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-elystan-place-london-sw3/155971,Sloane Square,0.33,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159134,Camberwell Grove,1895000.0,"Camberwell, SE5",4,4,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-camberwell-grove-london-se5/159134,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159130,Danvers Street,1875000.0,"Chelsea, SW3",4,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-danvers-street-london-sw3/159130,South Kensington,0.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140590,Hoxton Square,1850000.0,"Hoxton, N1",3,0,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-hoxton-square-london-n1/140590,Old Street,0.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151369,Kinnaird Avenue,1850000.0,"Chiswick, W4",5,4,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-kinnaird-avenue-london-w4/151369,Kew Gardens,0.66,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152191,Marylands Road,1850000.0,"Maida Vale, W9",7,8,8,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-marylands-road-maida-vale-w9/152191,Westbourne Park,0.34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154705,Marylebone High Street,1850000.0,"Marylebone, W1U",2,0,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-marylebone-high-street-london-w1u/154705,Baker Street,0.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159011,Hereford Road,1850000.0,"Notting Hill, W2",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-hereford-road-london-w2/159011,Hammersmith & City Bayswater,0.31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160943,Bolton Gardens,1850000.0,"Teddington, TW11",5,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-bolton-gardens-teddington-tw11/160943,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120188,Prince Edward Road,1800000.0,"Hackney Wick, E9",4,3,3,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-prince-edward-road-london-e9/120188,Stratford International,0.73,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140198,Rosslyn Mews,1800000.0,"Hampstead Village, NW3",3,2,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-rosslyn-mews-london-nw3/140198,Hampstead,0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150151,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150151,South Wimbledon,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150151,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150151,South Wimbledon,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150151,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150151,South Wimbledon,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150151,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150151,South Wimbledon,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150151,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150151,South Wimbledon,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150253,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150253,South Wimbledon,0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150253,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150253,South Wimbledon,0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150253,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150253,South Wimbledon,0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150253,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150253,South Wimbledon,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150253,Montague Road,1800000.0,"Rosebery Villas, SW19",4,5,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150253,South Wimbledon,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150564,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150564,South Wimbledon,0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150564,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150564,South Wimbledon,0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150564,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150564,South Wimbledon,0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150564,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150564,South Wimbledon,0.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150564,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/150564,South Wimbledon,0.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160626,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/160626,South Wimbledon,0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160626,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/160626,South Wimbledon,0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160626,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/160626,South Wimbledon,0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160626,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/160626,South Wimbledon,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160626,Montague Road,1700000.0,"Rosebery Villas, SW19",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-montague-road-london-sw19/160626,South Wimbledon,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157317,Montague Road,1495000.0,"Richmond, TW10",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-montague-road-richmond-tw10/157317,Richmond,0.48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157317,Montague Road,1495000.0,"Richmond, TW10",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-montague-road-richmond-tw10/157317,Richmond,0.48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157317,Montague Road,1495000.0,"Richmond, TW10",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-montague-road-richmond-tw10/157317,Richmond,0.48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157317,Montague Road,1495000.0,"Richmond, TW10",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-montague-road-richmond-tw10/157317,Richmond,0.48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157317,Montague Road,1495000.0,"Richmond, TW10",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-montague-road-richmond-tw10/157317,Richmond,0.48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160949,Salcott Road,1799999.0,"Battersea, SW11",3,3,3,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-salcott-road-london-sw11/160949,Clapham South,0.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154384,Fairlawn Grove,1795000.0,"Chiswick, W4",5,3,3,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-fairlawn-grove-london-w4/154384,Chiswick Park,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155292,Marlborough Place,1795000.0,"St John's Wood, NW8",3,3,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-marlborough-place-london-nw8/155292,St.John's Wood,0.14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
159355,Draycott Place,1795000.0,"Chelsea, SW3",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-draycott-place-london-sw3/159355,Sloane Square,0.22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161644,Portland Road,1795000.0,"Holland Park, W11",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-portland-road-london-w11/161644,Holland Park,0.17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159598,Elm Crescent,1780000.0,"Ealing, W5",5,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-elm-crescent-london-w5/159598,Ealing Common,0.38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153824,Lansdowne Gardens,1759000.0,"South Lambeth, SW8",6,6,4,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-lansdowne-gardens-london-sw8/153824,0.29m Stockwell,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
148277,Culford Gardens,1750000.0,"Chelsea, SW3",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-culford-gardens-london-sw3/148277,Sloane Square,0.17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151163,De Walden Street,1750000.0,"Marylebone, W1G",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-de-walden-street-london-w1g/151163,Baker Street,0.32,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152093,Bergholt Crescent,1750000.0,"Stoke Newington, N16",5,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-bergholt-crescent-london-n16/152093,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152408,Junction Place,1750000.0,"Paddington, W2",3,2,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-junction-place-london-w2/152408,Edgware Road,0.18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153437,Chetwynd Road,1750000.0,"Dartmouth Park, NW5",4,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-chetwynd-road-london-nw5/153437,Tufnell Park,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154698,Preston Close,1750000.0,"Strawberry Hill, TW2",6,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-preston-close-strawberry-hill-tw2/154698,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157329,Englewood Road,1750000.0,"Clapham South, SW12",5,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-englewood-road-london-sw12/157329,Clapham South,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158297,Matthew Parker Street,1750000.0,"Westminster, SW1H",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-matthew-parker-street-london-sw1h/158297,St.James's Park,0.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158597,Chamberlayne Road,1750000.0,"Brondesbury Park, NW10",5,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-chamberlayne-road-london-nw10/158597,Willesden Green,0.63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158630,Belsize Park Gardens,1750000.0,"Belsize Park, NW3",3,2,2,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-belsize-park-gardens-london-nw3/158630,Belsize Park,0.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159589,Leppoc Road,1750000.0,"Clapham, SW4",5,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-leppoc-road-london-sw4/159589,Clapham Common,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161386,Shepherds Hill,1750000.0,"Highgate, N6",5,2,3,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-shepherds-hill-london-n6/161386,Highgate,0.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138875,Crawford Place,1700000.0,"Marylebone, W1H",3,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-crawford-place-london-w1h/138875,Edgware Road,0.15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152702,Kenyon Street,1700000.0,"Fulham, SW6",4,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-kenyon-street-london-sw6/152702,Putney Bridge,0.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159029,Clareville Street,1700000.0,"South Kensington, SW7",2,0,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-clareville-street-london-sw7/159029,Gloucester Road,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160285,Solent Road,1700000.0,"West Hampstead, NW6",4,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-solent-road-london-nw6/160285,West Hampstead,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140388,Endell Street,1695000.0,"Covent Garden, WC2H",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-endell-street-london-wc2h/140388,Covent Garden,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141057,Chapter Street,1695000.0,"Pimlico, SW1P",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-chapter-street-london-sw1p/141057,Pimlico,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149854,Arlington Gardens,1695000.0,"Chiswick, W4",5,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-arlington-gardens-london-w4/149854,Chiswick Park,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155627,Sydney Street,1695000.0,"Chelsea, SW3",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-sydney-street-london-sw3/155627,South Kensington,0.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159043,Twyford Avenue,1695000.0,"Acton, W3",5,3,3,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-twyford-avenue-london-w3/159043,Ealing Common,0.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159604,Wilkinson Street,1695000.0,"South Lambeth, SW8",4,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-wilkinson-street-london-sw8/159604,0.38m Stockwell,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159604,Wilkinson Street,1695000.0,"South Lambeth, SW8",4,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-wilkinson-street-london-sw8/159604,0.38m Stockwell,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158505,Wilkinson Street,1475000.0,"South Lambeth, SW8",4,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-wilkinson-street-london-sw8/158505,0.39m Stockwell,0.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158505,Wilkinson Street,1475000.0,"South Lambeth, SW8",4,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-wilkinson-street-london-sw8/158505,0.39m Stockwell,0.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159662,Wakehurst Road,1695000.0,"Battersea, SW11",4,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-wakehurst-road-london-sw11/159662,Clapham South,0.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160568,Spencer Road,1695000.0,"Strawberry Hill, TW2",4,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-spencer-road-strawberry-hill-tw2/160568,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156302,Callow Street,1675000.0,"Chelsea, SW3",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-callow-street-london-sw3/156302,South Kensington,0.61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157363,Chelverton Road,1675000.0,"Putney, SW15",6,0,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-chelverton-road-london-sw15/157363,East Putney,0.47,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158584,Salisbury Road,1675000.0,"Wimbledon, SW19",5,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-salisbury-road-london-sw19/158584,Wimbledon,0.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131740,Beverley Way,1650000.0,"West Wimbledon, SW20",5,4,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-beverley-way-london-sw20/131740,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132039,Park Walk,1650000.0,"Chelsea, SW10",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-park-walk-london-sw10/132039,Gloucester Road,0.66,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140315,Muswell Hill Road,1650000.0,"Muswell Hill, N10",5,0,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-muswell-hill-road-london-n10/140315,First Capital Connect Highgate,0.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150061,Victorian Grove,1650000.0,"Islington, N16",4,2,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-victorian-grove-london-n16/150061,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156792,Freegrove Road,1650000.0,"Hillmarton Conservation Area, N7",3,2,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-freegrove-road-london-n7/156792,Holloway Road,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157060,Hyde Park Place,1650000.0,"Hyde Park, W2",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-hyde-park-place-london-w2/157060,Marble Arch,0.34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161304,Whitehall Court,1650000.0,"Whitehall Court, SW1A",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-whitehall-court-london-sw1a/161304,Piccadilly Embankment,0.13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161321,Beaumont Mews,1650000.0,"Kentish Town, NW5",4,3,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-beaumont-mews-london-nw5/161321,Kentish Town,0.39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151271,Langler Road,1625000.0,"Kensal Rise, NW10",4,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-langler-road-london-nw10/151271,Kensal Green,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159190,Leverton Place,1625000.0,"Kentish Town, NW5",4,3,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-leverton-place-london-nw5/159190,Kentish Town,0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157383,Balvaird Place,1600000.0,"London, SW1V",3,3,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-balvaird-place-london-sw1v/157383,0.74m Pimlico,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159046,Southgate Road,1600000.0,"Islington, N1",4,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-southgate-road-london-n1/159046,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150861,Hortensia Road,1595000.0,"Chelsea, SW10",3,3,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-hortensia-road-london-sw10/150861,Fulham Broadway,0.41,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156244,Gloucester Road,1595000.0,"Hampton, TW12",5,3,3,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-gloucester-road-hampton-tw12/156244,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159207,Clapham Road,1595000.0,"Stockwell, SW9",4,4,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-clapham-road-london-sw9/159207,Oval,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159817,Cairnfield Avenue,1595000.0,"Neasden, NW2",4,4,1,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-cairnfield-avenue-london-nw2/159817,Metropolitan Neasden,0.44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160135,Warwick Gardens,1595000.0,"Kensington, W14",3,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-warwick-gardens-london-w14/160135,West Kensington,0.35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161631,Wymond Street,1595000.0,"Putney, SW15",4,2,1,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-wymond-street-london-sw15/161631,Putney Bridge,0.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157873,Chepstow Road,1590000.0,"Notting Hill, W2",2,2,1,https://www.dexters.co.uk/property-for-sale/flat-for-sale-in-chepstow-road-london-w2/157873,Hammersmith & City Bayswater,0.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155333,Stormont Road,1570000.0,"Battersea, SW11",5,3,2,https://www.dexters.co.uk/property-for-sale/house-for-sale-in-stormont-road-london-sw11/155333,Clapham South,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152301,Herbert Gardens,1550000.0,"Kensal Rise, NW10",4,3,2,https://www.dexters.co.uk/property-for-sale/property-for-sale-in-herbert-gardens-london-nw10/152301,Kensal Green,0.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
